DateTime,SpeedChanged_speedX,SpeedChanged_speedY,SpeedChanged_speedZ,AltitudeChanged_altitude,AttitudeChanged_roll,AttitudeChanged_pitch,AttitudeChanged_yaw,GpsLocationChanged_latitude,GpsLocationChanged_longitude,GpsLocationChanged_altitude,GpsLocationChanged_latitude_accuracy,GpsLocationChanged_longitude_accuracy,GpsLocationChanged_altitude_accuracy,HomeChanged_latitude,HomeChanged_longitude,HomeChanged_altitude,moveByEnd_dX,moveByEnd_dY,moveByEnd_dZ,moveByEnd_dPsi,WifiSignalChanged_rssi,BatteryStateChanged_percent,FlyingStateChanged_state_unknown,FlyingStateChanged_state_landed,FlyingStateChanged_state_takingoff,FlyingStateChanged_state_hovering,FlyingStateChanged_state_flying,FlyingStateChanged_state_landing,FlyingStateChanged_state_emergency,FlyingStateChanged_state_usertakeoff,FlyingStateChanged_state_motor_ramping,FlyingStateChanged_state_motor_emergency_landing,HomeTypeAvailabilityChanged_type_UNKNOWN,HomeTypeAvailabilityChanged_type_TAKEOFF,HomeTypeAvailabilityChanged_type_PILOT,HomeTypeAvailabilityChanged_type_FIRST_FIX,HomeTypeAvailabilityChanged_type_FOLLOWEE
2024-07-25 20:01:46.951609373,0.0,0.0,0.0,0.0,0.016604306176304817,-0.011430120095610619,-0.0038265972398221493,-21.25745149999942,-48.30320716666615,578.2999877929688,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:47.056515932,0.0,0.0,0.0,0.0,0.016604306176304817,-0.011430120095610619,-0.0038265972398221493,-21.25745149999942,-48.30320716666615,578.2999877929688,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:47.158018112,0.0,0.0,0.0,0.0,0.016604306176304817,-0.011430120095610619,-0.0038265972398221493,-21.25745149999942,-48.30320716666615,578.2999877929688,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:47.258775949,0.0,0.0,0.0,0.0,0.016604306176304817,-0.011430120095610619,-0.0038265972398221493,-21.25745149999942,-48.30320716666615,578.2999877929688,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:47.361128330,0.0,0.0,0.0,0.0,0.016604306176304817,-0.011430120095610619,-0.0038265972398221493,-21.25745149999942,-48.30320716666615,578.2999877929688,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:47.462265968,0.0,0.0,0.0,0.0,0.016604306176304817,-0.011430120095610619,-0.0038265972398221493,-21.25745149999942,-48.30320716666615,578.2999877929688,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:47.563930511,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.25745133333315,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:47.666003704,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.257451166665973,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:47.773362875,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.257451166665973,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:47.874045134,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.257451166665973,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
