Timestamp,Battery,Flying State,Sensors
1720123205.9202793,100,landed,"{'WifiSignalChanged_rssi': -42, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.3872741460800171, 'AttitudeChanged_pitch': 0.04204888641834259, 'AttitudeChanged_yaw': 0.40860515832901, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -58, 'GpsLocationChanged_longitude_accuracy': -53, 'GpsLocationChanged_altitude_accuracy': -45, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.0206783,100,landed,"{'WifiSignalChanged_rssi': -42, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.3872741460800171, 'AttitudeChanged_pitch': 0.04204888641834259, 'AttitudeChanged_yaw': 0.40860515832901, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -58, 'GpsLocationChanged_longitude_accuracy': -53, 'GpsLocationChanged_altitude_accuracy': -45, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.120828,100,landed,"{'WifiSignalChanged_rssi': -42, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.3872741460800171, 'AttitudeChanged_pitch': 0.04204888641834259, 'AttitudeChanged_yaw': 0.40860515832901, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -58, 'GpsLocationChanged_longitude_accuracy': -53, 'GpsLocationChanged_altitude_accuracy': -45, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.2211626,100,landed,"{'WifiSignalChanged_rssi': -42, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.3872741460800171, 'AttitudeChanged_pitch': 0.04204888641834259, 'AttitudeChanged_yaw': 0.40860515832901, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': -58, 'GpsLocationChanged_longitude_accuracy': -53, 'GpsLocationChanged_altitude_accuracy': -45, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.321326,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.31031209230422974, 'AttitudeChanged_pitch': 0.19850222766399384, 'AttitudeChanged_yaw': 0.08848901838064194, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 100, 'GpsLocationChanged_longitude_accuracy': 105, 'GpsLocationChanged_altitude_accuracy': 113, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.4217079,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.31031209230422974, 'AttitudeChanged_pitch': 0.19850222766399384, 'AttitudeChanged_yaw': 0.08848901838064194, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 100, 'GpsLocationChanged_longitude_accuracy': 105, 'GpsLocationChanged_altitude_accuracy': 113, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.5248914,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2703552544116974, 'AttitudeChanged_pitch': 0.17475564777851105, 'AttitudeChanged_yaw': -0.001141534186899662, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 100, 'GpsLocationChanged_longitude_accuracy': 105, 'GpsLocationChanged_altitude_accuracy': 113, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.6260629,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2703552544116974, 'AttitudeChanged_pitch': 0.17475564777851105, 'AttitudeChanged_yaw': -0.001141534186899662, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 100, 'GpsLocationChanged_longitude_accuracy': 105, 'GpsLocationChanged_altitude_accuracy': 113, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.7264898,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2703552544116974, 'AttitudeChanged_pitch': 0.17475564777851105, 'AttitudeChanged_yaw': -0.001141534186899662, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 100, 'GpsLocationChanged_longitude_accuracy': 105, 'GpsLocationChanged_altitude_accuracy': 113, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.8266537,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2703552544116974, 'AttitudeChanged_pitch': 0.17475564777851105, 'AttitudeChanged_yaw': -0.001141534186899662, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 100, 'GpsLocationChanged_longitude_accuracy': 105, 'GpsLocationChanged_altitude_accuracy': 113, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123206.927056,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2703552544116974, 'AttitudeChanged_pitch': 0.17475564777851105, 'AttitudeChanged_yaw': -0.001141534186899662, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 100, 'GpsLocationChanged_longitude_accuracy': 105, 'GpsLocationChanged_altitude_accuracy': 113, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123207.0282032,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2703552544116974, 'AttitudeChanged_pitch': 0.17475564777851105, 'AttitudeChanged_yaw': -0.001141534186899662, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 100, 'GpsLocationChanged_longitude_accuracy': 105, 'GpsLocationChanged_altitude_accuracy': 113, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123207.128444,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.2703552544116974, 'AttitudeChanged_pitch': 0.17475564777851105, 'AttitudeChanged_yaw': -0.001141534186899662, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 100, 'GpsLocationChanged_longitude_accuracy': 105, 'GpsLocationChanged_altitude_accuracy': 113, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123207.2288082,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.13657520711421967, 'AttitudeChanged_pitch': 0.2575957179069519, 'AttitudeChanged_yaw': 0.007794667966663837, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 2, 'GpsLocationChanged_longitude_accuracy': 8, 'GpsLocationChanged_altitude_accuracy': 15, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123207.3290913,100,landed,"{'WifiSignalChanged_rssi': -36, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.19158445298671722, 'AttitudeChanged_pitch': 0.3291093707084656, 'AttitudeChanged_yaw': 0.045948274433612823, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 2, 'GpsLocationChanged_longitude_accuracy': 8, 'GpsLocationChanged_altitude_accuracy': 15, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123207.4292603,100,landed,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.19158445298671722, 'AttitudeChanged_pitch': 0.3291093707084656, 'AttitudeChanged_yaw': 0.045948274433612823, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 2, 'GpsLocationChanged_longitude_accuracy': 8, 'GpsLocationChanged_altitude_accuracy': 15, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
1720123207.5304873,100,landed,"{'WifiSignalChanged_rssi': -31, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.19158445298671722, 'AttitudeChanged_pitch': 0.3291093707084656, 'AttitudeChanged_yaw': 0.045948274433612823, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'GpsLocationChanged_latitude': 500.0, 'GpsLocationChanged_longitude': 500.0, 'GpsLocationChanged_altitude': 500.0, 'GpsLocationChanged_latitude_accuracy': 2, 'GpsLocationChanged_longitude_accuracy': 8, 'GpsLocationChanged_altitude_accuracy': 15, 'PositionChanged_latitude': 500.0, 'PositionChanged_longitude': 500.0, 'PositionChanged_altitude': 500.0, 'FlyingStateChanged_state': 'landed', 'MavlinkFilePlayingStateChanged_state': 'stopped', 'MavlinkFilePlayingStateChanged_filepath': b'\x00', 'MavlinkFilePlayingStateChanged_type': 'flightPlan', 'moveToChanged_latitude': 500.0, 'moveToChanged_longitude': 500.0, 'moveToChanged_altitude': 500.0, 'moveToChanged_orientation_mode': 'NONE', 'moveToChanged_heading': 0.0, 'moveToChanged_status': 'RUNNING', 'NavigateHomeStateChanged_state': 'unavailable', 'NavigateHomeStateChanged_reason': 'userRequest', 'MotorFlightsStatusChanged_nbFlights': 65, 'MotorFlightsStatusChanged_lastFlightDuration': 7, 'MotorFlightsStatusChanged_totalFlightDuration': 3677, 'MotorErrorLastErrorChanged_motorError': 'noError'}"
