DateTime,SpeedChanged_speedX,SpeedChanged_speedY,SpeedChanged_speedZ,AltitudeChanged_altitude,AttitudeChanged_roll,AttitudeChanged_pitch,AttitudeChanged_yaw,GpsLocationChanged_latitude,GpsLocationChanged_longitude,GpsLocationChanged_altitude,GpsLocationChanged_latitude_accuracy,GpsLocationChanged_longitude_accuracy,GpsLocationChanged_altitude_accuracy,HomeChanged_latitude,HomeChanged_longitude,HomeChanged_altitude,moveByEnd_dX,moveByEnd_dY,moveByEnd_dZ,moveByEnd_dPsi,WifiSignalChanged_rssi,BatteryStateChanged_percent,FlyingStateChanged_state_unknown,FlyingStateChanged_state_landed,FlyingStateChanged_state_takingoff,FlyingStateChanged_state_hovering,FlyingStateChanged_state_flying,FlyingStateChanged_state_landing,FlyingStateChanged_state_emergency,FlyingStateChanged_state_usertakeoff,FlyingStateChanged_state_motor_ramping,FlyingStateChanged_state_motor_emergency_landing,HomeTypeAvailabilityChanged_type_UNKNOWN,HomeTypeAvailabilityChanged_type_TAKEOFF,HomeTypeAvailabilityChanged_type_PILOT,HomeTypeAvailabilityChanged_type_FIRST_FIX,HomeTypeAvailabilityChanged_type_FOLLOWEE,is_target
2024-08-27 19:28:40.356973886,0.13436461985111237,-0.08899959921836853,-0.016512148082256317,0.9518392086029053,-0.018366076052188873,0.08314613997936249,-0.4847324788570404,-22.004827371857935,-47.93266783504304,853.2999877929688,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4318447709083557,0.013509482145309448,-0.06953924894332886,0.009698569774627686,-43,82.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:40.460674763,0.12704099714756012,-0.07709997147321701,0.01256506983190775,0.9447365403175354,-0.0009419711423106492,0.09172290563583374,-0.485829621553421,-22.004827371857935,-47.93266783504304,853.2999877929688,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4318447709083557,0.013509482145309448,-0.06953924894332886,0.009698569774627686,-43,82.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:40.566993713,0.12704099714756012,-0.07709997147321701,0.01256506983190775,0.9447365403175354,-0.0009419711423106492,0.09172290563583374,-0.485829621553421,-22.004827371857935,-47.93266783504304,853.2999877929688,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4318447709083557,0.013509482145309448,-0.06953924894332886,0.009698569774627686,-43,82.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:40.671824455,0.10130911320447922,-0.03356844186782837,0.022002756595611572,0.932011604309082,-0.007760195527225733,0.09178835153579712,-0.4861767888069153,-22.004827371857935,-47.93266783504304,853.2999877929688,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-43,82.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:40.778966427,0.10130911320447922,-0.03356844186782837,0.022002756595611572,0.932011604309082,-0.007760195527225733,0.09178835153579712,-0.4861767888069153,-22.004826758489834,-47.93266824964238,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-43,82.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:40.880685806,0.07211381196975708,-0.01471785269677639,-0.018587924540042877,0.9320620894432068,-0.022101275622844696,0.0920790433883667,-0.48754745721817017,-22.004826758489834,-47.93266824964238,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-43,82.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:40.984751701,0.050548914819955826,-0.012817436829209328,-0.006465527694672346,0.9320620894432068,-0.022101275622844696,0.0920790433883667,-0.48754745721817017,-22.004826758489834,-47.93266824964238,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-43,82.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:41.085960865,0.050548914819955826,-0.012817436829209328,-0.006465527694672346,0.9505393505096436,-0.020483529195189476,0.09681235998868942,-0.48719632625579834,-22.004826758489834,-47.93266824964238,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-43,82.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:41.189067364,0.050548914819955826,-0.012817436829209328,-0.006465527694672346,0.9505393505096436,-0.020483529195189476,0.09681235998868942,-0.48719632625579834,-22.00482658001099,-47.93266836092212,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,82.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:41.296556711,0.021296773105859756,-0.03262588009238243,0.014238509349524975,0.9615193009376526,-0.02505214884877205,0.0948566347360611,-0.48620834946632385,-22.00482658001099,-47.93266836092212,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,82.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:41.397882462,0.02106095477938652,-0.03121047466993332,0.007789290975779295,0.9615193009376526,-0.02505214884877205,0.0948566347360611,-0.48620834946632385,-22.00482658001099,-47.93266836092212,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,82.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:41.499018908,0.02106095477938652,-0.03121047466993332,0.007789290975779295,0.9512856602668762,-0.009701798669993877,0.09977450221776962,-0.48645225167274475,-22.00482658001099,-47.93266836092212,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:41.599527359,0.021534910425543785,-0.003633851418271661,-0.04808200150728226,0.949815571308136,-0.009701798669993877,0.09977450221776962,-0.48645225167274475,-22.00482658001099,-47.93266836092212,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:41.716248035,0.021534910425543785,-0.003633851418271661,-0.04808200150728226,0.949815571308136,-0.015416095033288002,0.07074836641550064,-0.48599252104759216,-22.00482658001099,-47.93266836092212,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:41.817617893,0.021534910425543785,-0.003633851418271661,-0.04808200150728226,0.949815571308136,-0.015416095033288002,0.07074836641550064,-0.48599252104759216,-22.004826400430197,-47.9326685461201,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:41.918155909,0.06483440101146698,-0.022070156410336494,-0.07289665192365646,0.9644677042961121,-0.023270906880497932,0.05118590593338013,-0.4867118000984192,-22.004826400430197,-47.9326685461201,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.025438309,0.11806724965572357,-0.05093632638454437,-0.043977249413728714,1.0118931531906128,-0.02777191996574402,0.05388249084353447,-0.4861638844013214,-22.004826400430197,-47.9326685461201,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.133372068,0.11806724965572357,-0.05093632638454437,-0.043977249413728714,1.0118931531906128,-0.02777191996574402,0.05388249084353447,-0.4861638844013214,-22.004826400430197,-47.9326685461201,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.234355211,0.16593697667121887,-0.07521969825029373,0.033002402633428574,1.0118931531906128,-0.02777191996574402,0.05388249084353447,-0.4861638844013214,-22.004826142627017,-47.93266868608672,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.343934774,0.16593697667121887,-0.07521969825029373,0.033002402633428574,0.9858694672584534,-0.03389933705329895,0.05826392397284508,-0.4857885539531708,-22.004826142627017,-47.93266868608672,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.445970058,0.19496873021125793,-0.10886360704898834,0.03926099091768265,0.9581871032714844,-0.029676217585802078,0.08266244828701019,-0.4853881895542145,-22.004826142627017,-47.93266868608672,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.546126366,0.19496873021125793,-0.10886360704898834,0.03926099091768265,0.9581871032714844,-0.029676217585802078,0.08266244828701019,-0.4853881895542145,-22.004826142627017,-47.93266868608672,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.649926424,0.19083894789218903,-0.1123814731836319,0.017139792442321777,0.9470770359039307,-0.02126837894320488,0.09135144203901291,-0.4852272868156433,-22.004826142627017,-47.93266868608672,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.754118443,0.19083894789218903,-0.1123814731836319,0.017139792442321777,0.9470770359039307,-0.02126837894320488,0.09135144203901291,-0.4852272868156433,-22.004826142627017,-47.93266868608672,853.4000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.854497433,0.15474794805049896,-0.10220234096050262,-0.0032653631642460823,0.9484493732452393,-0.02126837894320488,0.09135144203901291,-0.4852272868156433,-22.004825110420846,-47.93266929910412,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:42.961766243,0.15474794805049896,-0.10220234096050262,-0.0032653631642460823,0.9484493732452393,-0.026188859716057777,0.09328887611627579,-0.484133780002594,-22.004825110420846,-47.93266929910412,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.064120292,0.14234496653079987,-0.08397061377763748,-0.007014651782810688,0.9490102529525757,-0.01961328834295273,0.08644981682300568,-0.48350954055786133,-22.004825110420846,-47.93266929910412,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.168502808,0.14234496653079987,-0.08397061377763748,-0.007014651782810688,0.9490102529525757,-0.01961328834295273,0.08644981682300568,-0.48350954055786133,-22.004825110420846,-47.93266929910412,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.269634008,0.16000846028327942,-0.07799490541219711,-0.0004859818145632744,0.9503909945487976,-0.026777934283018112,0.08836111426353455,-0.4837518632411957,-22.00482463665312,-47.93266963943834,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.370648623,0.16000846028327942,-0.07799490541219711,-0.0004859818145632744,0.9503909945487976,-0.026777934283018112,0.08836111426353455,-0.4837518632411957,-22.00482463665312,-47.93266963943834,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.472996950,0.1447530835866928,-0.0906713455915451,0.0037885941565036774,0.9481871128082275,-0.03520234674215317,0.09818488359451294,-0.48517003655433655,-22.00482463665312,-47.93266963943834,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.574985504,0.1447530835866928,-0.0906713455915451,0.0037885941565036774,0.9481871128082275,-0.03520234674215317,0.09818488359451294,-0.48517003655433655,-22.00482463665312,-47.93266963943834,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.677488804,0.11230828613042831,-0.05762981250882149,-0.024053316563367844,0.9831005334854126,-0.020355654880404472,0.0918070524930954,-0.4834252595901489,-22.00482463665312,-47.93266963943834,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.778563023,0.11230828613042831,-0.05762981250882149,-0.024053316563367844,0.9831005334854126,-0.020355654880404472,0.0918070524930954,-0.4834252595901489,-22.00482463665312,-47.93266963943834,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.879611492,0.07991785556077957,-0.05461626872420311,0.006377284415066242,0.9834843873977661,-0.023207537829875946,0.0857008770108223,-0.4850615859031677,-22.004823951154457,-47.93267008353282,853.5999755859375,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:43.981513023,0.07991785556077957,-0.05461626872420311,0.006377284415066242,0.9834843873977661,-0.023207537829875946,0.0857008770108223,-0.4850615859031677,-22.004823951154457,-47.93267008353282,853.5999755859375,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:44.083588600,0.0943332388997078,-0.029680928215384483,-0.0011261394247412682,0.9713011980056763,-0.01315600611269474,0.07371398061513901,-0.48508843779563904,-22.004823951154457,-47.93267008353282,853.5999755859375,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:44.188696623,0.0943332388997078,-0.029680928215384483,-0.0011261394247412682,0.9713011980056763,-0.01315600611269474,0.07371398061513901,-0.48508843779563904,-22.004823616927432,-47.93267028308638,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:44.289431095,0.11505544930696487,-0.021196797490119934,-0.01362835243344307,0.998360276222229,-0.04463447630405426,0.08295979350805283,-0.4828605353832245,-22.004823616927432,-47.93267028308638,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.405292272567749,-0.02835078537464142,-0.01911163330078125,0.002927035093307495,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:44.391276598,0.11505544930696487,-0.021196797490119934,-0.01362835243344307,0.998360276222229,-0.04463447630405426,0.08295979350805283,-0.4828605353832245,-22.004823616927432,-47.93267028308638,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,81.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:44.499315023,0.0987585112452507,-0.0687686949968338,0.026854611933231354,0.9801929593086243,-0.03140707314014435,0.09779004752635956,-0.48326173424720764,-22.004823616927432,-47.93267028308638,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,81.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:44.600776911,0.06306811422109604,-0.05153768137097359,0.025310572236776352,0.9801929593086243,-0.03140707314014435,0.09779004752635956,-0.48326173424720764,-22.004823616927432,-47.93267028308638,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,81.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:44.702796221,0.06306811422109604,-0.05153768137097359,0.025310572236776352,0.9574264287948608,-0.021166110411286354,0.10130210965871811,-0.4836325943470001,-22.004823616927432,-47.93267028308638,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,81.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:44.803415537,0.06306811422109604,-0.05153768137097359,0.025310572236776352,0.9574264287948608,-0.021166110411286354,0.10130210965871811,-0.4836325943470001,-22.004823063936918,-47.93267061692792,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,81.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:44.904717684,0.036039624363183975,-0.04205533117055893,-0.003060087328776717,0.9558364748954773,-0.020345639437437057,0.11073628067970276,-0.4839009940624237,-22.004823063936918,-47.93267061692792,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:45.009669542,0.019294140860438347,-0.02512499876320362,0.00754658505320549,0.9390348792076111,-0.020345639437437057,0.11073628067970276,-0.4839009940624237,-22.004823063936918,-47.93267061692792,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:45.118967056,0.019294140860438347,-0.02512499876320362,0.00754658505320549,0.9390348792076111,-0.013668465428054333,0.09618137031793594,-0.48269394040107727,-22.004823063936918,-47.93267061692792,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,81.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:45.220946074,0.011565150693058968,-0.025633882731199265,-0.050755325704813004,0.9390348792076111,-0.013668465428054333,0.09618137031793594,-0.48269394040107727,-22.004822928671636,-47.93267075573823,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:45.322644234,0.011565150693058968,-0.025633882731199265,-0.050755325704813004,0.9486353397369385,-0.024825338274240494,0.09456131607294083,-0.48350024223327637,-22.004822928671636,-47.93267075573823,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-42,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:45.425144911,0.002269050106406212,-0.03191675245761871,-0.02871740236878395,0.9320871829986572,-0.024825338274240494,0.09456131607294083,-0.48350024223327637,-22.004822928671636,-47.93267075573823,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:45.528068066,0.002269050106406212,-0.03191675245761871,-0.02871740236878395,0.9320871829986572,-0.0031488884706050158,0.10134274512529373,-0.4830353856086731,-22.004822928671636,-47.93267075573823,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:45.635309935,0.006489604711532593,-0.008134040981531143,-0.11986850947141647,0.9825447797775269,-0.012041361071169376,0.10137868672609329,-0.4852064847946167,-22.004822928671636,-47.93267075573823,853.5,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:45.804584503,0.006489604711532593,-0.008134040981531143,-0.11986850947141647,0.9825447797775269,-0.012041361071169376,0.10137868672609329,-0.4852064847946167,-22.0048228877637,-47.932670937298454,853.5999755859375,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:45.906188488,-0.00311800604686141,0.030361352488398552,-0.11576833575963974,0.9825447797775269,-0.012041361071169376,0.10137868672609329,-0.4852064847946167,-22.0048228877637,-47.932670937298454,853.5999755859375,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:46.023409843,-0.007748088799417019,0.012925421819090843,-0.16037634015083313,0.9884106516838074,-0.015072433277964592,0.09185895323753357,-0.48186761140823364,-22.0048228877637,-47.932670937298454,853.5999755859375,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:46.158514023,-0.007748088799417019,0.012925421819090843,-0.16037634015083313,1.0215708017349243,-0.036591336131095886,0.08943501859903336,-0.4793822169303894,-22.0048228877637,-47.932670937298454,853.5999755859375,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:46.277849674,-0.012009295634925365,-0.017416978254914284,-0.15973500907421112,1.0631202459335327,-0.023672642186284065,0.09386828541755676,-0.4807146489620209,-22.004822903749208,-47.932670895237706,853.7000122070312,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:46.394872904,-0.012009295634925365,-0.017416978254914284,-0.15973500907421112,1.0631202459335327,-0.023672642186284065,0.09386828541755676,-0.4807146489620209,-22.004822903749208,-47.932670895237706,853.7000122070312,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:46.540595055,0.003507642075419426,0.005808662623167038,-0.17267762124538422,1.1320537328720093,-0.006792261265218258,0.091877281665802,-0.48062533140182495,-22.004822903749208,-47.932670895237706,853.7000122070312,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:46.656594515,0.020217414945364,-0.005976978223770857,-0.13649997115135193,1.167612075805664,-0.025382041931152344,0.09937133640050888,-0.47867611050605774,-22.004822903749208,-47.932670895237706,853.7000122070312,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:46.766271114,0.020217414945364,-0.005976978223770857,-0.13649997115135193,1.167612075805664,-0.025382041931152344,0.09937133640050888,-0.47867611050605774,-22.004822903749208,-47.932670895237706,853.7000122070312,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-08-27 19:28:46.875274181,0.01488836482167244,-0.012540416792035103,-0.12884321808815002,1.2106815576553345,-0.025382041931152344,0.09937133640050888,-0.47867611050605774,-22.004822962860906,-47.932670922898936,853.9000244140625,0,0,0,-22.00483483333246,-47.932665500001185,2.0,0.4031277894973755,-0.011924877762794495,-0.018480896949768066,0.0040922462940216064,-44,80.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
