DateTime,SpeedChanged_speedX,SpeedChanged_speedY,SpeedChanged_speedZ,AltitudeChanged_altitude,AttitudeChanged_roll,AttitudeChanged_pitch,AttitudeChanged_yaw,GpsLocationChanged_latitude,GpsLocationChanged_longitude,GpsLocationChanged_altitude,GpsLocationChanged_latitude_accuracy,GpsLocationChanged_longitude_accuracy,GpsLocationChanged_altitude_accuracy,HomeChanged_latitude,HomeChanged_longitude,HomeChanged_altitude,moveByEnd_dX,moveByEnd_dY,moveByEnd_dZ,moveByEnd_dPsi,WifiSignalChanged_rssi,BatteryStateChanged_percent,FlyingStateChanged_state_unknown,FlyingStateChanged_state_landed,FlyingStateChanged_state_takingoff,FlyingStateChanged_state_hovering,FlyingStateChanged_state_flying,FlyingStateChanged_state_landing,FlyingStateChanged_state_emergency,FlyingStateChanged_state_usertakeoff,FlyingStateChanged_state_motor_ramping,FlyingStateChanged_state_motor_emergency_landing,HomeTypeAvailabilityChanged_type_UNKNOWN,HomeTypeAvailabilityChanged_type_TAKEOFF,HomeTypeAvailabilityChanged_type_PILOT,HomeTypeAvailabilityChanged_type_FIRST_FIX,HomeTypeAvailabilityChanged_type_FOLLOWEE,is_target
2024-08-27 19:49:47.608743429,0.0,0.0,0.0,0.0,0.0012212765868753195,-0.0038288196083158255,-0.3205062747001648,-22.004839333335077,-47.93264516666633,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:47.709456921,0.0,0.0,0.0,0.0,0.0011349993292242289,-0.003624582663178444,-0.32059016823768616,-22.004839333335077,-47.93264516666633,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:47.810652018,0.0,0.0,0.0,0.0,0.0011349993292242289,-0.003624582663178444,-0.32059016823768616,-22.004839166668354,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:47.911794186,0.0,0.0,0.0,0.0,0.0011300139594823122,-0.003784391563385725,-0.32061323523521423,-22.004839166668354,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:48.012005091,0.0,0.0,0.0,0.0,0.0010483285877853632,-0.003889144631102681,-0.32081758975982666,-22.004839166668354,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:48.112499237,0.0,0.0,0.0,0.0,0.0010483285877853632,-0.003889144631102681,-0.32081758975982666,-22.004839166668354,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:48.212778568,0.0,0.0,0.0,0.0,0.0010483285877853632,-0.003889144631102681,-0.32081758975982666,-22.00483900000072,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:48.313006163,0.0,0.0,0.0,0.0,0.0011431924067437649,-0.003964965231716633,-0.32091307640075684,-22.00483900000072,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:48.413876772,0.0,0.0,0.0,0.0,0.0012070355005562305,-0.003912894520908594,-0.32091960310935974,-22.00483900000072,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:48.519047499,0.0,0.0,0.0,0.0,0.0012070355005562305,-0.003912894520908594,-0.32091960310935974,-22.00483900000072,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:48.619973898,0.0,0.0,0.0,0.0,0.0012043957831338048,-0.003963846247643232,-0.320893257856369,-22.00483900000072,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:48.720962048,0.0,0.0,0.0,0.0,0.0012043957831338048,-0.003963846247643232,-0.320893257856369,-22.00483900000072,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024-08-27 19:49:48.821798325,0.0,0.0,0.0,0.0,0.0012043957831338048,-0.003963846247643232,-0.320893257856369,-22.004838833334,-47.93264499999992,858.2999877929688,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
